,New Book Name,ID,Link,Budget,Gross,Opening,Release Date,Awards List,Book Name,Characters,Genres,Num_reviews,Other editions,Pages,Star votes,Stars,publish_date,Award Count,Num Characters,Star_count_5,Star_count_4,Star_count_3,Star_count_2,Star_count_1,Star_count_total,Genre_Fiction,Genre_Fantasy,Genre_Classics,Genre_Mystery,Genre_Young Adult,Genre_Romance,Genre_Literature,Genre_Historical Fiction,Genre_Thriller,Genre_Childrens,Genre_Science Fiction,Genre_Novels,Genre_Contemporary,Genre_Adventure,Genre_Crime,Genre_Cultural,Genre_Sequential Art,Genre_Historical,Genre_Humor,Genre_Horror,Genre_Paranormal,Genre_Nonfiction,Genre_War,Genre_European Literature,Genre_Biography,Genre_Womens Fiction,Genre_Suspense,Genre_Chick Lit,Genre_Adult,Genre_Autobiography,Genre_History,Time Diff
373,Hunger Point,tt0335163,http://www.imdb.com/title/tt0335163/,,,,,,Hunger Point,[],"[Fiction, Womens Fiction, Chick Lit, Mental Health, Mental Illness]",104.0,12.0,384.0,"[408, 478, 490, 191, 75]",3.58,1997-02-01,0.0,0.0,75.0,191.0,490.0,478.0,408.0,1642.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
374,I Am David,tt0327919,http://www.imdb.com/title/tt0327919/,,284002,160346.0,2004-12-03,"
Lewis Carroll Shelf Award (1973), Gyldendal Prize (1963)
",I Am David,"[Maria, Carlos, Sophie, David Anlow, Johannes, The Man]","[Historical Fiction, Fiction, Young Adult, Historical, World War II, Holocaust, War, Childrens, Classics, Adventure, War, World War II]",715.0,38.0,256.0,"[2533, 2657, 1489, 423, 145]",3.97,1963-12-13,2.0,6.0,145.0,423.0,1489.0,2657.0,2533.0,7247.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14966 days 00:00:00.000000000
375,I Am Legend,tt0480249,http://www.imdb.com/title/tt0480249/,150000000,256386216,77211321.0,2007-12-14,"
Tähtivaeltaja Award (2008)
",I Am Legend,[Robert Neville],"[Horror, Science Fiction, Fiction, Paranormal, Vampires, Classics, Apocalyptic, Post Apocalyptic, Fantasy]",3234.0,128.0,160.0,"[18569, 21614, 9889, 1964, 464]",4.06,1954-12-13,1.0,1.0,464.0,1964.0,9889.0,21614.0,18569.0,52500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19359 days 00:00:00.000000000
376,I Am the Cheese,tt0085706,http://www.imdb.com/title/tt0085706/,,,,1983-11-11,"
Phoenix Award (Children's Literature Association) (1997)
",I Am the Cheese,"[Mr. Grey, Adam Farmer, David Farmer, Louise Farmer, Amy Hertz, Brint]","[Young Adult, Fiction, Mystery, Classics, Young Adult, Teen]",1173.0,36.0,233.0,"[3161, 4407, 3169, 990, 414]",3.73,1977-12-13,1.0,6.0,414.0,990.0,3169.0,4407.0,3161.0,12141.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159 days 00:00:00.000000000
377,I Capture the Castle,tt0300015,http://www.imdb.com/title/tt0300015/,8000000,1174139,51970.0,2003-08-08,,I Capture the Castle,[Cassandra Mortmain],"[Fiction, Classics, Young Adult, Historical Fiction, Romance]",6184.0,94.0,343.0,"[21544, 23075, 12777, 3128, 882]",4.0,1948-12-13,0.0,1.0,882.0,3128.0,12777.0,23075.0,21544.0,61406.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19961 days 00:00:00.000000000
378,I Hope They Serve Beer in Hell,tt1220628,http://www.imdb.com/title/tt1220628/,,1425993,366909.0,2009-09-25,,I Hope They Serve Beer in Hell (Tucker Max #1),[Tucker Max],"[Nonfiction, Humor, Autobiography, Memoir, Humor, Comedy, Biography, Humor, Funny, Adult, Biography, Autobiography, Short Stories, Writing, Essays]",4253.0,29.0,288.0,"[12685, 13478, 11988, 5634, 4229]",3.52,,0.0,1.0,4229.0,5634.0,11988.0,13478.0,12685.0,48014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
379,I Know My First Name Is Steven,tt0097553,http://www.imdb.com/title/tt0097553/,,,,,,I Know My First Name Is Steven,[],"[Crime, True Crime, Nonfiction, Mystery, Crime, Biography]",62.0,2.0,0.0,"[1894, 1505, 848, 132, 49]",4.14,,0.0,0.0,49.0,132.0,848.0,1505.0,1894.0,4428.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
380,I Know What You Did Last Summer,tt0119345,http://www.imdb.com/title/tt0119345/,17000000,72219395,15818645.0,1997-10-17,,I Know What You Did Last Summer,[],"[Young Adult, Horror, Mystery, Fiction, Thriller, Suspense, Young Adult, Teen, Childrens, Realistic Fiction, Media Tie In, Movies]",707.0,40.0,208.0,"[1666, 2529, 3235, 987, 234]",3.51,1973-12-13,0.0,0.0,234.0,987.0,3235.0,2529.0,1666.0,8651.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8709 days 00:00:00.000000000
381,"I Love You, Beth Cooper",tt1032815,http://www.imdb.com/title/tt1032815/,18000000,14793904,4919433.0,2009-07-10,"
Thurber Prize for American Humor (2008)
","I Love You, Beth Cooper",[],"[Humor, Young Adult, Fiction, Humor, Funny, Romance]",1172.0,26.0,253.0,"[907, 1941, 2363, 1080, 371]",3.29,2007-01-01,1.0,0.0,371.0,1080.0,2363.0,1941.0,907.0,6662.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921 days 00:00:00.000000000
382,"I, Claudius",tt0074006,http://www.imdb.com/title/tt0074006/,,,,,"
James Tait Black Memorial Prize for Fiction (1934), Hawthornden Prize (1935), Audie Award for Audio Drama (2012)
","I, Claudius (Claudius #1)","[Nero Claudius Caesar Augustus Germanicus, Caligula, Livia Drusa, Tiberius Claudius Drusus Nero Germanicus, Agrippina the Elder, Tiberius Claudius Caesar, Augustus, Valeria Messalina]","[Historical Fiction, Fiction, Classics, Historical, Literature, Cultural, Italy, Novels, European Literature, British Literature, Literature, 20th Century, Politics]",1703.0,144.0,468.0,"[18881, 13839, 5036, 1022, 393]",4.27,1934-12-13,3.0,8.0,393.0,1022.0,5036.0,13839.0,18881.0,39171.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
383,"I, Robot",tt0343818,http://www.imdb.com/title/tt0343818/,120000000,144801023,52179887.0,2004-07-16,,"I, Robot (Robot 0.1)","[Susan Calvin, Mike Donovan]","[Science Fiction, Fiction, Classics, Short Stories]",3884.0,203.0,225.0,"[78278, 76500, 33070, 5033, 1131]",4.16,1950-12-13,0.0,2.0,1131.0,5033.0,33070.0,76500.0,78278.0,194012.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19574 days 00:00:00.000000000
384,Ice Station Zebra,tt0063121,http://www.imdb.com/title/tt0063121/,8000000,,,1968-10-23,,Ice Station Zebra,[],"[Fiction, Thriller, Adventure, Mystery, Spy Thriller, Espionage, Action, War, Suspense, Thriller, Mystery Thriller, Thriller, Spy Thriller]",181.0,43.0,254.0,"[3447, 4627, 3071, 476, 73]",3.93,1963-12-13,0.0,0.0,73.0,476.0,3071.0,4627.0,3447.0,11694.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1776 days 00:00:00.000000000
385,Iced,tt0095350,http://www.imdb.com/title/tt0095350/,,,,,"
Goodreads Choice Award Nominee for Paranormal Fantasy (2012)
",Iced (Fever #6),"[Dani O'Malley, Christian MacKeltar, Ryodan, Dancer, Cruce, Lor]","[Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Fairies, Fae, Romance, Paranormal Romance, Romance]",3910.0,23.0,512.0,"[13309, 10011, 4978, 1259, 589]",4.13,2012-10-29,1.0,6.0,589.0,1259.0,4978.0,10011.0,13309.0,30146.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
386,If I Stay,tt1355630,http://www.imdb.com/title/tt1355630/,11000000,49128389,,2014-08-22,"
Georgia Peach Book Award Nominee for Honor book (2010), South Carolina Book Award Nominee for Young Adult Book Award (2011), Pennsylvania Young Readers' Choice Award Nominee (2011), Milwaukee County Teen Book Award Nominee (2010), Florida Teens Read Nominee (2010)
...more
Delaware Blue Hen Award (2011), The Inky Awards Nominee for Silver Inky (2009), Abraham Lincoln Award Nominee (2012), NAIBA Book of the Year for Children's Literature (2009), Goodreads Choice Award Nominee for Young Adult Fiction (2009), Carnegie Medal Nominee (2010), Missouri Gateway Readers Award Nominee (2012)
...less ",If I Stay (If I Stay #1),"[Teddy Hall, Kim Schein, Adam Wilde, Mia Hall]","[Young Adult, Romance, Contemporary, Fiction]",33639.0,124.0,201.0,"[187126, 174497, 111576, 31494, 11229]",3.96,,11.0,4.0,11229.0,31494.0,111576.0,174497.0,187126.0,515922.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
387,Il cavaliere inesistente,tt0132022,http://www.imdb.com/title/tt0132022/,,,,,,Il cavaliere inesistente (I nostri antenati #3),[Agidulfo Emo Bertrandino],"[Fiction, European Literature, Italian Literature, Classics, Fantasy]",192.0,69.0,126.0,"[2227, 2747, 1601, 388, 170]",3.91,1959-12-13,0.0,1.0,170.0,388.0,1601.0,2747.0,2227.0,7133.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
388,In Cold Blood,tt0061809,http://www.imdb.com/title/tt0061809/,3500000,,,,"
Edgar Award for Best Fact Crime (1966)
",In Cold Blood,[],"[Nonfiction, Classics, Crime, True Crime, Literature, Banned Books, Young Adult, High School, Mystery, Crime, Classics, Classic Literature, Book Club, Thriller, Mystery Thriller, Mystery]",10842.0,207.0,343.0,"[150757, 138060, 68463, 17349, 10519]",4.04,1965-12-13,1.0,0.0,10519.0,17349.0,68463.0,138060.0,150757.0,385148.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
389,In Her Shoes,tt0388125,http://www.imdb.com/title/tt0388125/,,32880591,10017575.0,2005-10-07,,In Her Shoes,"[Rose Feller, Maggie Feller, Simon Stein]","[Womens Fiction, Chick Lit, Fiction, Romance]",2453.0,51.0,537.0,"[42195, 61901, 48919, 11216, 3189]",3.77,2002-09-01,0.0,3.0,3189.0,11216.0,48919.0,61901.0,42195.0,167420.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1132 days 00:00:00.000000000
390,In a Lonely Place,tt0042593,http://www.imdb.com/title/tt0042593/,,,,1950-05-17,,In a Lonely Place,[],"[Mystery, Noir, Mystery, Fiction, Mystery, Crime, Classics, Thriller, Mystery Thriller]",154.0,11.0,256.0,"[455, 606, 342, 80, 21]",3.93,1947-12-13,0.0,0.0,21.0,80.0,342.0,606.0,455.0,1504.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886 days 00:00:00.000000000
391,In the Time of the Butterflies,tt0263467,http://www.imdb.com/title/tt0263467/,,,,,"
National Book Critics Circle Award Nominee (1994)
",In the Time of the Butterflies,"[Patria Mirabal de Gonzalez, Minerva Mirabal de Tavarez, Maria Teresa Mirabal de Guzman, Bélgica Adela Mirabal de Reyes]","[Historical Fiction, Fiction]",2956.0,51.0,324.0,"[15850, 16556, 6904, 1297, 389]",4.13,1994-12-13,1.0,4.0,389.0,1297.0,6904.0,16556.0,15850.0,40996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
392,Indiana Jones and the Kingdom of the Crystal Skull,tt0367882,http://www.imdb.com/title/tt0367882/,185000000,317101119,126917373.0,2008-05-22,,Indiana Jones and the Kingdom of the Crystal Skull (Indiana Jones: Film Novelizations #4),[],"[Adventure, Fiction, Fantasy, Action, Thriller]",108.0,13.0,352.0,"[820, 632, 553, 164, 53]",3.9,2008-01-01,0.0,0.0,53.0,164.0,553.0,632.0,820.0,2222.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142 days 00:00:00.000000000
393,Indiana Jones and the Last Crusade,tt0097576,http://www.imdb.com/title/tt0097576/,48000000,197171806,29400000.0,1989-05-24,,Indiana Jones and the Last Crusade (Indiana Jones: Film Novelizations #3),[Indiana Jones],"[Adventure, Fiction, Fantasy, Media Tie In, Movies, Action]",32.0,14.0,224.0,"[784, 506, 290, 35, 16]",4.23,1989-06-13,0.0,1.0,16.0,35.0,290.0,506.0,784.0,1631.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20 days +00:00:00.000000000
394,Indiana Jones and the Temple of Doom,tt0087469,http://www.imdb.com/title/tt0087469/,28000000,179870271,33936113.0,1984-05-23,,Indiana Jones and the Temple of Doom (Indiana Jones: Film Novelizations #2),[Indiana Jones],"[Adventure, Fiction, Fantasy, Action, Media Tie In, Movies]",37.0,14.0,224.0,"[774, 509, 397, 75, 28]",4.08,1984-12-13,0.0,1.0,28.0,75.0,397.0,509.0,774.0,1783.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-204 days +00:00:00.000000000
395,Inferno,tt3062096,http://www.imdb.com/title/tt3062096/,75000000,25973917,14860425.0,2016-10-28,"
Goodreads Choice Award for Mystery & Thriller (2013)
",Inferno (Robert Langdon #4),"[Robert Langdon, Sienna Brooks]","[Fiction, Mystery, Thriller, Historical Fiction]",32144.0,215.0,461.0,"[82492, 114893, 80711, 23939, 6668]",3.79,,1.0,2.0,6668.0,23939.0,80711.0,114893.0,82492.0,308703.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
396,Inkheart,tt0494238,http://www.imdb.com/title/tt0494238/,60000000,17303424,7601379.0,2009-01-23,"
Mythopoeic Fantasy Award Nominee for Children's Literature (2004), Zilveren Griffel (2006), Nene Award (2009), Flicker Tale Children's Book Award (2006), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2004)
...more
Literaturpreis der Jury der jungen Leser for Kinderbuch (2004)
...less ",Inkheart (Inkworld #1),"[Meggie Folchart, Mortimer Folchart, Elinor Loredan, Farid, Resa Folchart, Staubfinger, Capricorn]","[Young Adult, Fantasy, Fiction]",9950.0,126.0,548.0,"[95157, 94405, 68969, 22235, 8279]",3.85,2003-12-13,5.0,7.0,8279.0,22235.0,68969.0,94405.0,95157.0,289045.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868 days 00:00:00.000000000
397,Insurgent,tt2908446,http://www.imdb.com/title/tt2908446/,110000000,129995817,52263680.0,2015-03-20,"
Romantic Times Reviewers' Choice Award (RT Award) for Young Adult Protagonist (2011), Goodreads Choice Award for Best Young Adult Fantasy and Best Goodreads Author (2012)
",Insurgent (Divergent #2),"[Albert, Drew Leighton (Divergent), Eric (Divergent), Beatrice Prior, Peter, Caleb Prior, Natalie Prior, Molly Atwood, Christina, Jeanine Matthews, Marcus Eaton, Tobias Eaton]","[Young Adult, Science Fiction, Dystopia, Fiction, Fantasy]",54899.0,160.0,525.0,"[354301, 321513, 168484, 40433, 9526]",4.09,,2.0,12.0,9526.0,40433.0,168484.0,321513.0,354301.0,894257.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
398,Intensity,tt0118350,http://www.imdb.com/title/tt0118350/,,,,,,Intensity,[Chyna Shepherd],"[Horror, Thriller, Suspense, Fiction, Mystery]",2161.0,80.0,436.0,"[22078, 20546, 12193, 2494, 952]",4.04,1987-12-13,0.0,1.0,952.0,2494.0,12193.0,20546.0,22078.0,58263.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
399,Interview with the Vampire,tt0110148,http://www.imdb.com/title/tt0110148/,60000000,105264608,36389705.0,1994-11-11,"
British Fantasy Award Nominee (1977)
",Interview with the Vampire (The Vampire Chronicles #1),"[Louis de Pointe du Lac, Lestat de Lioncourt, Claudia, Daniel Molloy]","[Fantasy, Horror, Paranormal, Vampires, Fiction, Fantasy, Paranormal]",7546.0,182.0,342.0,"[135523, 132563, 82012, 21750, 7323]",3.97,1976-04-12,1.0,4.0,7323.0,21750.0,82012.0,132563.0,135523.0,379171.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6787 days 00:00:00.000000000
400,Into the Wild,tt0758758,http://www.imdb.com/title/tt0758758/,15000000,18352454,212440.0,2007-10-19,"
Washington State Book Award (1997)
",Into the Wild,[Christopher McCandless],"[Nonfiction, Biography, Adventure, Travel]",16225.0,104.0,207.0,"[203901, 227630, 125733, 33209, 17896]",3.93,1996-01-01,1.0,1.0,17896.0,33209.0,125733.0,227630.0,203901.0,608369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4309 days 00:00:00.000000000
401,Ironweed,tt0093277,http://www.imdb.com/title/tt0093277/,27000000,7393346,36973.0,1988-02-12,"
Pulitzer Prize for Fiction (1984), PEN/Faulkner Award for Fiction Nominee (1984), National Book Critics Circle Award (1983)
",Ironweed (The Albany Cycle #3),[],"[Fiction, Historical Fiction]",510.0,34.0,208.0,"[3761, 4822, 3205, 827, 263]",3.85,1983-12-13,3.0,0.0,263.0,827.0,3205.0,4822.0,3761.0,12878.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522 days 00:00:00.000000000
402,Island of the Blue Dolphins,tt0058241,http://www.imdb.com/title/tt0058241/,,,,1964-09-10,"
Newbery Medal (1961), Lewis Carroll Shelf Award (1961), Nene Award (1964), Dorothy Canfield Fisher Children's Book Award Nominee (1962), Deutscher Jugendliteraturpreis for Jugendbuch (1963)
",Island of the Blue Dolphins (Island of the Blue Dolphins #1),[Karana],"[Young Adult, Fiction, Historical Fiction, Classics, Childrens, Adventure, Academic, School, Historical, Childrens, Middle Grade, Adventure, Survival]",6364.0,121.0,184.0,"[72456, 77385, 60052, 18823, 7962]",3.79,1960-12-13,5.0,1.0,7962.0,18823.0,60052.0,77385.0,72456.0,236678.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367 days 00:00:00.000000000
403,It,tt0099864,http://www.imdb.com/title/tt0099864/,,,,,"
Locus Award Nominee for Best Fantasy Novel (1987), World Fantasy Award Nominee for Best Novel (1987), Colorado Blue Spruce Young Adult Book Award (1994), British Fantasy Award for Best Novel (1987)
",It,"[Dick Halloran, Pennywise the Dancing Clown, Bill Denbrough, Richie Tozier, Eddie Kaspbrak, Stan Uris, Ben Hanscom, Beverly Marsh, Mike Hanlon, Frank Dodd, Henry Bowers, Audra Phillips, George Denbrough, Adrian Mellon, Patrick Hockstetter, American Law Enforcement]","[Horror, Fiction, Fantasy, Thriller]",9364.0,42.0,1093.0,"[194987, 133135, 69682, 17989, 7575]",4.16,1986-09-13,4.0,16.0,7575.0,17989.0,69682.0,133135.0,194987.0,423368.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
404,It's Kind of a Funny Story,tt0804497,http://www.imdb.com/title/tt0804497/,8000000,6350058,2013406.0,2010-10-08,"
Abraham Lincoln Award Nominee (2009), Goldener Lufti (2008)
",It's Kind of a Funny Story,"[Aaron, Nia, Craig Gilner, Noelle]","[Young Adult, Contemporary, Fiction, Mental Health, Mental Illness]",7755.0,28.0,444.0,"[64001, 53133, 26034, 5688, 1824]",4.14,2006-12-13,2.0,4.0,1824.0,5688.0,26034.0,53133.0,64001.0,150680.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395 days 00:00:00.000000000
405,Ivanhoe,tt0044760,http://www.imdb.com/title/tt0044760/,3842000,13642440,,1953-02-20,,Ivanhoe (Waverley Novels #5),"[Little John, Robin of Locksley, Richard I of England, Wilfred of Ivanhoe, John of England, Rebecca of York, Isaac of York, Brian de Bois-Guilbert, Reginald Front-de-Boeuf, Cedric of Rotherwood, Maurice De Bracy, Waldemar Fitzurse, Maid Marion, Black Knight, Prince John Lackland, Robert von der Normandie, Bruder Gurth, Iorlvaux, Le Noir-Fainéant]","[Classics, Historical Fiction, Fiction, Adventure, Literature, Historical, Romance, Classics, Classic Literature, Literature, 19th Century, European Literature, British Literature]",1639.0,807.0,544.0,"[17731, 23445, 19376, 5419, 1698]",3.74,1819-12-13 00:00:00,0.0,19.0,1698.0,5419.0,19376.0,23445.0,17731.0,67669.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48647 days 00:00:00.000000000
406,Jakob the Liar,tt0120716,http://www.imdb.com/title/tt0120716/,45000000,4956401,2056647.0,1999-09-24,,Jakob the Liar,[],"[Fiction, Historical Fiction, World War II, Holocaust, Classics, War]",80.0,32.0,256.0,"[325, 514, 372, 102, 21]",3.76,1969-12-13,0.0,0.0,21.0,102.0,372.0,514.0,325.0,1334.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10877 days 00:00:00.000000000
407,James and the Giant Peach,tt0116683,http://www.imdb.com/title/tt0116683/,38000000,28900101,,1996-04-12,,James and the Giant Peach,[],"[Childrens, Young Adult]",4718.0,167.0,146.0,"[94103, 97725, 62166, 12468, 3905]",3.98,1961-12-13,0.0,0.0,3905.0,12468.0,62166.0,97725.0,94103.0,270367.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12539 days 00:00:00.000000000
